disease,phrase,count
support devices,mediastinum and left axillary region,1
support devices,"et tube 5mm distal to right main bronchus, enteric tube in appropriate position",1
support devices,"right mid ij, stomach",1
support devices,endotracheal tube tip 2.5 cm above carina; nasogastric tube below diaphragm,1
support devices,2.9 cm above the carina,1
support devices,ligament of treitz,1
support devices,endotracheal tube and nasogastric drainage tube,1
support devices,"endotracheal tube tip 5cm above carina, right ij catheter in mid-lower svc, nasogastric tube in upper stomach",1
support devices,"et tube, right internal jugular line, esophageal drainage tube",1
support devices,right ij catheter tip in atrium,1
support devices,"endotracheal tube 3.8cm above carina, orogastric tube in stomach, right ij cvc at upper svc",1
support devices,right central subclavian vein,1
support devices,right internal jugular catheter (terminating in right atrium),1
support devices,"right port-a-cath tip, lower svc",1
support devices,"right main stem bronchus, distal svc, distal esophagus",1
support devices,"left subclavian line (low svc), upper enteric drainage tube (stomach)",1
support devices,right atrium region,1
support devices,endotracheal tube tip 5 cm from carina,1
support devices,"upper margin of clavicles, 4 cm above carina",1
support devices,"right mid superior vena cava (picc line), left inferior medial pleura (chest tube)",1
support devices,post sternotomy wires (replaced aortic valve) and pacemaker leads (right ventricle),1
support devices,stomach or duodenum,1
support devices,upper enteric tube (near pylorus) and et tube (standard position),1
support devices,stomach and right atrium,1
support devices,"right chest, tip in right atrium",1
support devices,endotracheal tube tip 3.2cm above carina,1
support devices,"endotracheal tube (tip 6cm above carina), dual-channel pacer device, cervical and thoracoabdominal spinal surgical devices",1
support devices,left pectoral pacemaker leads,1
support devices,"tracheostomy tube, right subclavian picc line",1
support devices,"above thoracic inlet, approximately 6.6 cm above carina",1
support devices,left picc in lower svc,1
support devices,"endotracheal tube, nasogastric tube, left subclavian access line in normal position",1
support devices,orifice of the right mainstem bronchus and standard orogastric tube position,1
support devices,"right internal jugular, mid-distal svc",1
support devices,upper edge of clavicles,1
support devices,right internal jugular catheter tip in proximal svc,1
support devices,"endotracheal tube appropriate position, right picc line tip distal right brachiocephalic vein",1
support devices,gastric fundus and distal esophagus,1
support devices,left brachiocephalic vein (prior to svc confluence),1
support devices,"endotracheal tube 3.5 cm above carina, transesophageal tube side port at ge junction",1
support devices,"left supraclavicular, superior cavoatrial junction",1
support devices,right picc line at ca junction,1
support devices,"right jugular line, low svc",1
support devices,right pectoral generator with transvenous leads to right atrium/ventricle,1
support devices,"et tube in standard placement, nasogastric tube in distal stomach",1
support devices,left chest tube (removed) and right pigtail catheter,1
support devices,"right subclavian picc line (distal svc), endotracheal tube (3cm above carina)",1
support devices,nasogastric tube (mid stomach) and endotracheal tube (clavicular region),1
support devices,"endotracheal tube tip 4.5cm from carina, nasogastric tubes distal esophagus, left subclavian line mid svc, left thoracostomy tube",1
support devices,mid to lower portion of the svc,1
support devices,right internal jugular central line tip in mid-distal svc,1
support devices,"left chest wall, right atrial and ventricular leads",1
support devices,mid right atrium,1
support devices,thoracic aorta,1
support devices,"trachea, 4 cm from carina",1
support devices,"feeding tube tip in proximal stomach past ge junction, left subclavian picc line",1
support devices,duodenal 2nd-3rd portion junction,1
support devices,"nasogastric tube to stomach, side port at or just above esophagogastric junction",1
support devices,"port-a-cath tip in right atrium, left chest tube",1
support devices,right transjugular central venous lines in right atrium,1
support devices,"et tube (satisfactory position), right picc (to junction of right brachiocephalic vein and superior vena cava)",1
support devices,"above the carina, below the diaphragm",1
support devices,upper svc (right picc tip),1
support devices,nasogastric tube in good position,1
support devices,left trans subclavian pacer leads,1
support devices,mid svc (port-a-cath tip),1
support devices,"dobbhoff tube, distal tip likely within stomach",1
support devices,"nasogastric tube (below diaphragm, tip likely in stomach) and endotracheal tube (satisfactory position)",1
support devices,pulmonic valve region (swan-ganz catheter) and standard position (et tube),1
support devices,dual-chamber pacemaker (leads in expected location),1
support devices,sternal wires and pacemaker leads,1
support devices,"right picc line, mid svc",1
support devices,endotracheal tube tip ~4.5cm above carina,1
tortuosity of the thoracic aorta,thoracic aorta,1747
tortuosity of the thoracic aorta,none,614
tortuosity of the thoracic aorta,descending aorta,227
tortuosity of the thoracic aorta,descending thoracic aorta,197
tortuosity of the thoracic aorta,ascending aorta,79
tortuosity of the thoracic aorta,aorta,70
tortuosity of the thoracic aorta,ascending thoracic aorta,40
tortuosity of the thoracic aorta,aortic arch,29
tortuosity of the thoracic aorta,ascending and descending thoracic aorta,7
tortuosity of the thoracic aorta,thoracic aorta arch,5
tortuosity of the thoracic aorta,aortic knob,5
tortuosity of the thoracic aorta,right ascending aorta,5
tortuosity of the thoracic aorta,right upper mediastinum,4
tortuosity of the thoracic aorta,lower thoracic aorta,3
tortuosity of the thoracic aorta,thoracic aortic arch,3
tortuosity of the thoracic aorta,mediastinum,3
tortuosity of the thoracic aorta,ascending portion of thoracic aorta,3
tortuosity of the thoracic aorta,right superior mediastinal contour,2
